ID_Membre,Age,Sexe,Moyenne_Lycée,Filiére,Autres_Clubs,Projets_Realisés,Evaluation_Bureau,Soft_Skills,Score_Entretien,Experience_Professionnelle,Indice_Engagement,Cellule,Formations
4128,20,Homme,17.05,GL,4,2,3.6875,3,10,No,1.6745457399970998,Cellule Mobile,"Risk Management, UI/UX, Docker"
2711,25,Femme,19.8,CH,0,9,4.4875,6,7,No,1.6789798257463922,Cellule Web,"Risk Management, Data Science"
4395,20,Homme,13.65,AGRI,1,8,3.725,9,6,No,2.1412874555874395,Cellule Web,"Risk Management, ReactJS"
4079,23,Homme,18.85,RT,1,1,4.4625,10,10,Yes,2.725444864184172,Cellule RH,"Risk Management, Public Speaking"
5244,25,Femme,14.15,MPI,2,8,4.725,7,4,Yes,3.032465260551147,Cellule Web,"Leadership, Data Science"
3539,25,Femme,11.8,CH,2,4,4.6875,3,8,No,1.0843517176117596,Cellule Marketing,"Public Speaking, UI/UX"
1885,18,Femme,17.55,IIA,3,7,4.4625,9,6,No,3.310585745283823,Cellule Web,"Leadership, Docker, ReactJS"
4146,21,Homme,19.55,IIA,4,4,3.7,8,7,No,2.923547695955582,Cellule RH,"Teamwork, Self Improvement, Time and stress management"
390,21,Femme,13.35,GL,4,8,3.9,7,9,Yes,3.067693171765433,Cellule Web,"Teamwork, Docker"
2495,23,Homme,10.35,IMI,2,6,2.625,3,6,No,1.4531652380379814,Cellule Web,"Teamwork, JavaScript"
5496,25,Femme,11.5,IIA,3,2,2.95,1,5,No,0.3179965074889629,Cellule Qualité,"Teamwork, Quality Assurance, ISO9001"
3037,25,Homme,10.4,GL,2,8,3.3,7,5,No,2.271495310825648,Cellule Web,"Leadership, Python"
4462,24,Homme,18.7,MPI,4,2,3.125,2,7,Yes,3.5351540400602293,Cellule Marketing,"Teamwork, UI/UX"
846,21,Femme,18.15,ART,3,1,4.7,6,4,Yes,1.573468312903957,Cellule Marketing,"Teamwork, Pitching, Negociations"
543,25,Femme,11.65,CH,2,1,4.7625,4,7,No,2.5727290192593646,Cellule Marketing,"Self Improvement, Digital Marketing"
92,25,Homme,12.1,IMI,4,0,2.9,9,5,No,2.248208949904816,Cellule RH,"Communication, Risk Management"
5176,18,Femme,19.85,MPI,1,0,4.4875,6,7,No,0.9337022703972284,Cellule Developpement Commercial,"Self Improvement, Public Speaking"
3358,21,Homme,14.1,ART,1,1,4.9375,10,8,No,1.7940338010121444,Cellule RH,"Public Speaking, Risk Management, Time and stress management"
1980,20,Femme,14.3,MPI,0,9,4.0125,3,6,Yes,2.742270358611864,Cellule Web,"Teamwork, NestJS, Data Science"
5177,22,Femme,12.6,BIO,4,7,4.45,1,6,Yes,3.372542176789808,Cellule Web,"Time and stress management, NestJS"
3151,24,Homme,15.05,IIA,2,1,4.2625,1,7,No,2.026933223884308,Cellule Qualité,"Risk Management, Lean Management"
4503,20,Femme,15.05,IMI,1,5,2.55,1,7,Yes,-0.3604133652839524,Cellule Qualité,"Communication, ISO9001, Quality Control"
4145,25,Homme,10.3,MPI,4,8,3.1,4,5,No,2.50024046943657,Cellule Web,"Teamwork, Docker"
4380,25,Femme,17.85,RT,1,1,4.25,8,5,No,1.6373404796838325,Cellule RH,"Self Improvement, Teamwork"
2965,25,Homme,15.4,IMI,4,6,4.25,7,7,No,4.743944089325326,Cellule Web,"Teamwork, JavaScript, Data Science"
2530,25,Femme,15.65,MPI,4,1,2.6125,2,5,No,1.1929636870732196,Cellule Marketing,"Communication, Pitching, Negociations"
3524,21,Homme,16.95,IIA,2,3,4.2375,1,7,No,1.3101574689151834,Cellule Qualité,"Communication, Quality Control"
1677,23,Homme,13.95,AGRI,2,3,3.125,4,5,No,1.9384349572164523,Cellule Marketing,"Communication, Pitching"
1049,22,Femme,19.6,MPI,0,6,4.025,2,9,No,-0.2058608207588933,Cellule Web,"Leadership, Git"
2950,24,Femme,16.55,MPI,4,3,2.7375,8,5,No,3.4687416555925124,Cellule RH,"Risk Management, Self Improvement"
1961,25,Homme,15.05,IMI,1,2,2.9625,1,6,Yes,-1.0537587660160643,Cellule Qualité,"Teamwork, RSE"
2531,25,Homme,13.15,RT,1,1,3.275,8,5,No,0.604921227936384,Cellule RH,"Self Improvement, Public Speaking"
4013,23,Homme,14.75,IMI,2,1,4.9875,2,5,No,1.085209449633901,Cellule Qualité,"Teamwork, Quality Assurance, Lean Management"
4297,22,Homme,13.0,BIO,4,4,4.2875,10,9,Yes,2.2202787752831936,Cellule RH,"Leadership, Public Speaking, Teamwork"
238,18,Femme,19.2,CH,3,1,2.7625,5,6,No,2.9062928092144404,Cellule Marketing,"Communication, Photoshop"
4897,22,Femme,17.2,CH,3,2,4.3125,4,6,Yes,1.7712537499108925,Cellule Marketing,"Communication, Pitching, E-Branding"
4158,25,Homme,17.3,IIA,0,0,3.675,6,8,No,1.151347648429549,Cellule Qualité,"Teamwork, Quality Assurance"
1134,25,Homme,13.2,RT,4,4,2.6625,7,7,Yes,2.3301250647066287,Cellule Marketing,"Self Improvement, Digital Marketing, Negociations"
2881,20,Homme,16.95,SPORT,4,8,4.675,1,5,No,1.2247054700959872,Cellule Web,"Communication, ReactJS, Git"
1806,18,Femme,11.1,IIA,1,0,3.4875,2,4,No,1.1956818879726046,Cellule Qualité,"Communication, Quality Assurance, Quality Control"
4559,25,Femme,17.9,IMI,2,8,4.3375,1,7,Yes,0.4078918468678424,Cellule Web,"Risk Management, Git, Data Science"
164,25,Femme,18.3,CH,0,4,4.225,5,5,No,0.4006249770462271,Cellule Marketing,"Communication, E-Branding, Negociations"
4160,18,Homme,13.85,CH,0,9,4.9875,10,7,No,1.80912778044682,Cellule Web,"Communication, Python"
5235,25,Homme,10.85,GL,0,8,3.9625,8,6,No,2.828980502489062,Cellule Web,"Risk Management, JavaScript"
5182,20,Homme,11.95,GL,4,9,2.8,9,7,Yes,4.051947617722918,Cellule Web,"Communication, Data Science, Python"
4779,23,Femme,13.4,BIO,0,4,4.7875,5,6,No,-0.6158867874104728,Cellule Marketing,"Teamwork, Digital Marketing, Pitching"
4837,25,Femme,12.7,GL,4,9,4.1375,6,6,Yes,4.213407698515423,Cellule Web,"Self Improvement, ReactJS"
3873,19,Femme,10.65,GL,3,0,3.775,4,7,No,1.1150923465822302,Cellule Mobile,"Teamwork, Docker"
266,18,Homme,19.75,RT,4,2,3.5625,5,4,No,3.728031359387833,Cellule Mobile,"Teamwork, React Native"
2002,21,Homme,12.15,BIO,0,8,4.9375,6,5,No,0.6208758903642537,Cellule Web,"Self Improvement, NestJS"
1812,20,Homme,14.55,ART,2,3,2.75,5,6,No,2.136413899891344,Cellule Marketing,"Self Improvement, E-Branding, Content Creation"
2979,25,Homme,11.85,CH,1,0,4.5625,4,7,No,1.7037905202778942,Cellule RH,"Public Speaking, Leadership"
3765,24,Femme,11.3,RT,0,8,4.4375,8,6,No,1.0965243458838008,Cellule Web,"Public Speaking, JavaScript, Python"
2907,25,Homme,11.05,RT,1,8,3.6,5,7,No,2.1868873900973003,Cellule Web,"Public Speaking, AI/ML"
3810,25,Femme,16.8,PHILO,0,0,2.7625,7,9,No,1.125154699330208,Cellule Developpement Commercial,"Self Improvement, Negotiation"
1429,25,Femme,18.75,GL,0,6,3.275,9,6,No,3.091273839015879,Cellule Web,"Time and stress management, Python"
399,25,Homme,18.75,IIA,3,0,2.6625,4,6,No,2.0676492929914216,Cellule Qualité,"Leadership, Quality Control"
3382,19,Homme,13.95,CH,4,7,2.9625,2,5,No,1.5641739608900485,Cellule Web,"Leadership, NestJS, AI/ML"
948,25,Homme,14.85,BIO,0,9,4.6,4,5,No,1.2578056099257848,Cellule Web,"Time and stress management, JavaScript, Data Science"
3079,20,Homme,18.65,RT,0,1,3.075,5,5,No,-0.3303136257389898,Cellule Mobile,"Self Improvement, Flutter, React Native"
3139,18,Homme,10.05,IMI,0,7,4.6625,4,8,No,-0.1500634974661271,Cellule Web,"Risk Management, Docker, ReactJS"
5498,25,Femme,16.8,PHILO,3,5,4.825,9,9,No,2.271152074393927,Cellule RH,"Time and stress management, Teamwork"
5115,23,Homme,17.05,AGRI,2,7,4.1,4,7,No,1.7993176017191308,Cellule Web,"Leadership, Docker"
3230,23,Homme,18.5,RT,4,1,4.0125,9,7,No,1.36952675628486,Cellule RH,"Leadership, Self Improvement"
3405,20,Femme,14.95,GL,0,2,2.9125,7,5,No,0.3096009225571541,Cellule Developpement Commercial,"Self Improvement, Pitching"
1453,25,Femme,18.3,IIA,0,0,3.9375,1,6,Yes,0.3493634822711889,Cellule Qualité,"Public Speaking, Quality Assurance, RSE"
594,18,Homme,16.8,GL,4,6,3.025,1,8,No,0.6846962907400317,Cellule Web,"Communication, NestJS, Git"
2726,25,Homme,13.3,IIA,4,5,2.7625,6,6,No,2.808607307701768,Cellule Qualité,"Public Speaking, Quality Assurance, Quality Control"
42,25,Homme,17.25,RT,4,1,4.3375,1,4,No,2.147910256117534,Cellule Mobile,"Leadership, Flutter, Git"
561,25,Homme,17.6,RT,2,5,3.65,4,8,Yes,1.879827035366833,Cellule Mobile,"Teamwork, Docker"
5482,25,Femme,16.3,SPORT,3,1,4.025,7,9,No,2.651165467627084,Cellule Marketing,"Self Improvement, Content Creation"
3684,24,Homme,16.7,IIA,2,4,4.725,5,6,No,2.4816397569494506,Cellule Qualité,"Time and stress management, Quality Assurance, ISO9001"
244,23,Femme,17.0,IIA,0,9,3.9125,6,6,No,-1.019300372747535,Cellule Web,"Communication, AI/ML"
3173,25,Homme,13.85,RT,2,6,4.3625,10,6,No,1.848030668261181,Cellule Web,"Public Speaking, Git, AI/ML"
1340,18,Homme,12.65,PHILO,1,2,4.575,1,7,No,0.3140755190512292,Cellule Qualité,"Self Improvement, ISO9001, Lean Management"
4093,25,Femme,13.9,SPORT,1,6,3.2125,5,6,Yes,1.435924567218348,Cellule Web,"Leadership, AI/ML, Python"
4408,25,Femme,16.2,RT,4,9,2.9375,10,8,No,3.4867741123825864,Cellule Web,"Teamwork, Git"
406,20,Homme,18.0,RT,1,9,2.875,9,4,No,2.990198411124787,Cellule Web,"Risk Management, ReactJS"
1443,21,Homme,15.6,GL,0,6,4.0125,5,6,Yes,2.2395840064415617,Cellule Web,"Teamwork, Web Development"
262,25,Femme,15.45,IMI,1,9,2.8375,4,5,No,-0.038833117780769,Cellule Web,"Leadership, Data Science"
4221,20,Femme,17.9,MPI,1,3,3.4,7,5,No,2.6583858198420427,Cellule Developpement Commercial,"Leadership, Pitching"
5022,25,Femme,14.95,IMI,3,7,2.5125,6,5,No,1.721992100981783,Cellule Web,"Risk Management, Git, Python"
1690,22,Homme,10.7,AGRI,0,5,3.225,9,8,No,4.387908973530685,Cellule RH,"Communication, Public Speaking"
1726,24,Homme,19.5,RT,0,8,2.7875,2,8,No,1.4450884740847534,Cellule Web,"Leadership, ReactJS"
1204,21,Homme,12.3,RT,4,8,2.5875,7,7,No,3.874875041278722,Cellule Web,"Teamwork, Git, Web Development"
835,19,Homme,15.3,BIO,4,5,3.4375,10,4,No,2.233843276629583,Cellule RH,"Time and stress management, Leadership, Communication"
1867,20,Femme,10.5,PHILO,3,4,2.55,3,10,Yes,0.9105476000612815,Cellule Marketing,"Time and stress management, Pitching"
2497,24,Homme,14.05,BIO,2,6,3.325,1,6,No,0.8151829425404332,Cellule Web,"Leadership, ReactJS, AI/ML"
3017,19,Homme,11.65,IIA,4,5,3.9,10,4,No,3.686184791561939,Cellule RH,"Risk Management, Teamwork"
4526,21,Femme,16.55,GL,4,3,4.725,1,8,Yes,-0.5113168916625042,Cellule Mobile,"Time and stress management, Docker"
2011,25,Homme,12.35,IIA,3,6,3.95,6,6,No,1.9422530167685148,Cellule Web,"Public Speaking, AI/ML, Python"
3353,25,Homme,15.3,RT,3,2,4.9375,5,7,No,2.26873314731752,Cellule Mobile,"Risk Management, Flutter, NestJS"
341,22,Femme,12.65,MPI,1,0,4.225,9,5,No,-0.2019211647355847,Cellule RH,"Leadership, Risk Management"
3616,21,Femme,16.6,IIA,0,2,2.7125,8,7,No,2.411396554491592,Cellule RH,"Public Speaking, Teamwork"
1602,18,Femme,12.35,IIA,0,1,4.6625,2,6,No,0.4031477269063266,Cellule Qualité,"Time and stress management, Quality Assurance"
2797,25,Femme,11.05,BIO,1,7,4.575,9,5,No,3.201322957735762,Cellule Web,"Time and stress management, AI/ML"
3636,25,Homme,13.75,IMI,3,2,4.4625,1,4,No,-0.057116618713271,Cellule Qualité,"Time and stress management, RSE"
5166,25,Femme,13.25,GL,2,0,4.2625,10,5,No,2.135382702701607,Cellule RH,"Risk Management, Leadership"
481,23,Homme,13.4,RT,2,4,4.8625,9,6,Yes,1.7902170956806178,Cellule RH,"Teamwork, Communication"
3411,25,Homme,12.1,AGRI,4,0,2.9,9,5,No,3.7556658387443145,Cellule RH,"Public Speaking, Communication, Leadership"
2786,25,Femme,14.6,MPI,4,3,2.625,2,10,No,1.2642153007098718,Cellule Marketing,"Time and stress management, UI/UX"
1524,25,Homme,14.1,IIA,0,3,4.375,2,5,No,0.517327383308782,Cellule Qualité,"Public Speaking, Lean Management"
4104,21,Homme,13.7,MPI,3,7,4.45,6,10,Yes,3.344679580736787,Cellule Web,"Public Speaking, Data Science, Docker"
4889,24,Femme,12.9,IMI,1,6,2.9875,7,4,No,0.7755340118704458,Cellule Web,"Time and stress management, Web Development, JavaScript"
5103,23,Homme,17.1,CH,2,0,3.7125,3,7,No,3.2752608726252657,Cellule Marketing,"Time and stress management, Pitching"
3816,22,Homme,17.75,RT,4,7,3.6625,5,7,Yes,3.4753907379990148,Cellule Web,"Self Improvement, JavaScript, Docker"
800,25,Homme,13.45,PHILO,0,4,3.3,8,7,Yes,0.6820238953892641,Cellule RH,"Time and stress management, Risk Management"
1767,19,Femme,13.75,GL,3,9,4.275,6,6,No,1.4466707674262882,Cellule Web,"Risk Management, Data Science, AI/ML"
4925,24,Homme,18.55,BIO,0,5,3.2,1,6,Yes,-0.5928728322623442,Cellule RH,"Self Improvement, Risk Management"
3879,25,Homme,13.15,RT,3,6,3.375,3,5,No,1.111479224816991,Cellule Web,"Time and stress management, Git"
2454,19,Homme,18.7,IIA,0,5,4.5,9,4,Yes,0.895385625006234,Cellule RH,"Leadership, Risk Management"
3476,22,Homme,15.9,IMI,2,1,4.8,1,7,No,-1.1080021371233075,Cellule Qualité,"Risk Management, Quality Control, RSE"
4354,25,Femme,11.15,BIO,3,1,3.0625,9,8,No,3.221941565616898,Cellule RH,"Time and stress management, Leadership, Self Improvement"
4463,25,Homme,14.7,GL,0,5,3.475,5,6,No,-0.952087799522502,Cellule Mobile,"Risk Management, Flutter"
5147,22,Homme,17.05,BIO,3,1,2.775,9,6,No,1.583475560051341,Cellule RH,"Time and stress management, Leadership, Teamwork"
364,25,Homme,19.05,RT,0,0,3.05,6,5,No,1.4307009057186837,Cellule Developpement Commercial,"Communication, Pitching"
1272,24,Femme,13.35,MPI,0,7,3.4625,4,8,No,0.7206115755942972,Cellule Web,"Time and stress management, JavaScript"
3725,20,Femme,20.0,RT,2,1,4.35,6,7,No,1.49203847036096,Cellule Marketing,"Time and stress management, Negociations, UI/UX"
4955,25,Femme,18.6,IIA,0,5,4.6125,5,9,Yes,0.9724850949493636,Cellule Qualité,"Risk Management, RSE"
5332,25,Homme,14.55,MPI,4,9,4.5125,6,5,No,2.5680598059668207,Cellule Web,"Public Speaking, Git, JavaScript"
5159,25,Femme,11.85,IMI,2,6,4.3875,6,5,No,1.0475647626469653,Cellule Web,"Public Speaking, JavaScript"
4558,18,Homme,17.4,IMI,4,1,4.8375,5,9,No,1.191445315923792,Cellule Qualité,"Risk Management, Lean Management, RSE"
348,25,Homme,12.0,IIA,4,0,4.675,8,4,No,1.939614989220498,Cellule RH,"Time and stress management, Self Improvement, Communication"
4394,24,Homme,11.35,BIO,3,5,2.6375,4,6,No,-0.3251425866576072,Cellule Marketing,"Time and stress management, UI/UX"
5085,18,Homme,16.35,GL,3,0,4.8625,4,4,No,1.2683796872819515,Cellule Mobile,"Leadership, React Native"
2563,25,Femme,14.3,CUISINE,0,5,3.0625,7,10,No,1.618659306757298,Cellule Developpement Commercial,"Communication, Public Speaking"
3028,25,Femme,13.1,CH,3,2,4.975,2,4,No,-0.9168188393540646,Cellule Marketing,"Public Speaking, Content Creation, Digital Marketing"
5049,23,Homme,17.5,PHILO,4,7,2.7125,9,7,No,3.0781177352360163,Cellule Web,"Communication, NestJS, AI/ML"
1424,25,Femme,19.7,BIO,3,8,3.625,9,4,No,2.3399607312430173,Cellule Web,"Self Improvement, Git"
657,23,Femme,11.65,RT,0,7,4.7125,10,6,No,3.7495839042054206,Cellule Web,"Time and stress management, NestJS"
4532,24,Homme,10.4,CH,3,5,2.5375,1,8,No,2.050015828669645,Cellule Marketing,"Self Improvement, Negociations"
5074,22,Homme,12.75,IMI,2,7,3.2125,1,6,No,-0.3062935124116341,Cellule Web,"Leadership, Git"
2103,19,Homme,11.05,IIA,2,3,3.85,1,7,Yes,1.3578103063518625,Cellule Qualité,"Public Speaking, RSE, Quality Assurance"
633,22,Femme,11.0,IMI,4,5,2.575,8,6,No,3.5094518171390394,Cellule RH,"Public Speaking, Time and stress management, Leadership"
3967,24,Homme,12.25,MPI,3,9,2.65,10,8,No,3.715501022444263,Cellule Web,"Self Improvement, AI/ML"
2494,18,Femme,18.1,IMI,4,5,4.4,4,5,No,2.5032520647495047,Cellule Qualité,"Communication, Quality Control, Lean Management"
2666,19,Homme,17.15,IMI,1,4,3.7375,10,5,No,1.011692382536462,Cellule RH,"Time and stress management, Teamwork, Self Improvement"
3893,18,Homme,15.95,CH,2,1,3.1375,7,7,No,2.513785950912209,Cellule Marketing,"Time and stress management, Digital Marketing"
4371,23,Femme,19.0,MPI,4,6,2.6625,5,4,No,1.908241367741463,Cellule Web,"Communication, ReactJS, Git"
3998,22,Femme,19.6,ART,0,6,4.025,2,9,No,1.4921067839824262,Cellule Web,"Risk Management, NestJS"
5048,23,Femme,13.95,IMI,1,2,4.3,5,5,No,-0.8770650464428547,Cellule Qualité,"Teamwork, Lean Management"
4223,18,Homme,15.0,RT,3,1,4.6875,10,4,No,1.8090335697848017,Cellule RH,"Time and stress management, Leadership, Risk Management"
2501,25,Femme,17.5,CH,1,6,4.7625,1,6,Yes,-0.1922503292658963,Cellule Web,"Communication, Data Science, JavaScript"
1466,24,Homme,10.7,GL,2,3,2.5125,5,7,No,1.8431234585128933,Cellule Mobile,"Teamwork, UI/UX"
5191,20,Femme,11.2,IMI,4,8,3.3375,1,7,No,0.7926455667877885,Cellule Web,"Time and stress management, Python, JavaScript"
4454,25,Homme,13.8,GL,2,6,4.05,4,9,No,0.0578722515148848,Cellule Web,"Teamwork, JavaScript, Web Development"
116,23,Homme,15.1,IIA,2,7,3.4625,8,4,No,1.6235804236651563,Cellule Web,"Communication, Python"
1822,18,Homme,12.7,CH,2,7,4.1375,5,9,Yes,0.4238266634452194,Cellule Web,"Leadership, AI/ML, Data Science"
1495,25,Femme,13.8,BIO,1,2,4.3875,7,8,No,1.5160166636473211,Cellule Developpement Commercial,"Risk Management, Public Speaking"
2402,25,Femme,13.3,BIO,2,6,4.9875,4,9,No,2.261636124497944,Cellule Web,"Time and stress management, Web Development"
1233,19,Femme,12.5,ART,0,4,2.6375,1,6,No,-0.5135846699071758,Cellule Web,"Public Speaking, Data Science"
2662,25,Homme,14.7,RT,3,4,3.9875,8,6,Yes,1.1646556412898987,Cellule RH,"Self Improvement, Time and stress management"
2818,25,Femme,17.5,IIA,1,3,4.4875,10,7,No,2.4761898225026924,Cellule RH,"Time and stress management, Self Improvement, Communication"
3471,25,Femme,14.65,IIA,3,0,3.775,8,7,No,2.940474737960399,Cellule RH,"Time and stress management, Leadership, Self Improvement"
5032,24,Homme,19.55,AGRI,0,0,4.675,3,7,No,-0.0590392748886449,Cellule Developpement Commercial,"Leadership, CRM, B2B Sales"
1154,25,Femme,15.65,GL,3,4,4.125,1,7,No,2.050307591973576,Cellule Mobile,"Teamwork, Flutter"
4375,24,Femme,14.8,BIO,4,6,4.975,8,10,No,3.8538915522958814,Cellule Web,"Communication, AI/ML"
5208,18,Homme,15.7,IIA,3,8,4.3875,8,4,No,2.375978612610003,Cellule Web,"Leadership, Git, Data Science"
58,21,Homme,13.65,GL,2,5,4.3375,4,7,No,2.114609790636618,Cellule Mobile,"Communication, NestJS"
4105,25,Homme,11.75,RT,3,5,3.6,6,6,No,3.224353359870503,Cellule Marketing,"Leadership, Content Creation, Negociations"
3878,22,Homme,14.3,CH,3,2,4.3625,10,5,Yes,2.5671395956174887,Cellule RH,"Teamwork, Public Speaking, Risk Management"
4713,20,Homme,14.45,RT,0,7,2.675,10,7,Yes,1.927989878419666,Cellule Web,"Self Improvement, Web Development"
5439,25,Femme,16.75,BIO,4,4,3.1125,3,5,No,2.493105607263144,Cellule Marketing,"Self Improvement, Negociations, Content Creation"
1736,25,Femme,14.3,BIO,0,8,4.325,5,7,No,0.475432986232949,Cellule Web,"Risk Management, Data Science, Docker"
4961,25,Femme,18.35,IIA,1,5,3.5375,2,5,No,-0.2379255765363989,Cellule Qualité,"Risk Management, Quality Assurance, RSE"
2824,18,Homme,14.75,MPI,2,1,2.7625,3,6,No,2.6185313451480368,Cellule Marketing,"Risk Management, UI/UX"
2197,25,Homme,12.5,IMI,3,5,3.2375,5,4,No,2.9235306441853446,Cellule Qualité,"Self Improvement, RSE, Quality Control"
160,25,Homme,19.35,BIO,4,7,4.9,8,7,No,1.430197020420922,Cellule Web,"Leadership, Git"
2476,20,Homme,11.1,IIA,1,9,3.45,5,10,No,1.8268979236657936,Cellule Web,"Self Improvement, Data Science, Docker"
2565,22,Homme,13.1,RT,0,9,3.55,7,5,No,-0.9161438629688764,Cellule Web,"Communication, NestJS, AI/ML"
3822,25,Femme,13.25,RT,3,7,2.725,8,5,No,3.617295831588128,Cellule Web,"Leadership, AI/ML"
3576,20,Femme,15.55,MPI,1,9,4.0125,7,5,No,0.7903165830181665,Cellule Web,"Teamwork, AI/ML"
2609,25,Homme,15.55,MPI,2,3,4.0875,5,5,No,1.5168944273713054,Cellule Marketing,"Public Speaking, UI/UX"
4259,25,Homme,17.05,CH,2,3,3.1875,10,8,No,0.796860323744055,Cellule RH,"Time and stress management, Communication"
708,25,Homme,13.95,RT,0,7,3.6,3,9,No,0.5039401002753502,Cellule Web,"Self Improvement, Python"
3047,24,Femme,16.35,CUISINE,1,7,4.825,4,7,No,0.7647559181319734,Cellule Web,"Communication, AI/ML"
4705,23,Homme,14.35,IMI,1,7,4.075,6,6,Yes,0.7140139673650179,Cellule Web,"Public Speaking, JavaScript, NestJS"
1094,20,Homme,18.6,IMI,1,0,4.95,1,5,No,-1.796180953137238,Cellule Qualité,"Self Improvement, Quality Control"
4205,25,Homme,19.05,RT,4,4,4.9375,5,10,No,0.3989422658472612,Cellule Mobile,"Self Improvement, UI/UX"
1377,25,Femme,18.9,GL,1,5,3.475,6,9,No,1.963206292099124,Cellule Developpement Commercial,"Risk Management, Negotiation, Public Speaking"
5404,25,Femme,13.6,MPI,0,5,3.5125,6,6,Yes,2.631366781831184,Cellule Developpement Commercial,"Risk Management, Public Speaking"
73,19,Femme,18.45,MPI,4,3,4.05,10,4,No,2.991877749642725,Cellule RH,"Communication, Teamwork, Risk Management"
1923,18,Femme,13.2,IMI,4,4,3.25,9,9,No,2.743659321627508,Cellule RH,"Risk Management, Self Improvement, Public Speaking"
3838,22,Femme,12.3,GL,1,4,4.65,6,4,No,2.35765962320202,Cellule Developpement Commercial,"Time and stress management, B2B Sales"
1765,25,Homme,17.8,SPORT,1,3,3.575,6,9,No,0.961426326703376,Cellule Developpement Commercial,"Time and stress management, Pitching, CRM"
744,24,Homme,15.45,IIA,0,7,4.75,5,8,No,-0.5350402475323597,Cellule Web,"Risk Management, Web Development, Git"
4519,25,Femme,11.25,CH,1,7,4.0625,9,9,No,3.0778155496862003,Cellule Web,"Public Speaking, AI/ML"
1006,20,Femme,12.2,RT,3,6,3.175,3,4,No,2.0655096456315443,Cellule Web,"Public Speaking, Web Development"
2669,20,Homme,14.05,CH,4,5,3.525,2,7,Yes,1.3437191757484277,Cellule Marketing,"Leadership, Pitching, Content Creation"
1191,25,Femme,18.7,IMI,4,0,3.125,9,4,No,2.5463636124083173,Cellule RH,"Time and stress management, Public Speaking, Risk Management"
3859,22,Homme,19.6,GL,3,0,3.8125,7,4,No,2.875205016106566,Cellule Marketing,"Teamwork, E-Branding"
2602,25,Femme,19.75,RT,4,5,4.325,8,6,Yes,4.532514999485092,Cellule RH,"Leadership, Teamwork"
1126,25,Femme,17.0,BIO,4,8,3.575,2,7,No,3.3117084801423435,Cellule Web,"Public Speaking, NestJS, Web Development"
1242,25,Homme,18.3,MPI,3,8,3.0,6,8,No,2.8014947819247147,Cellule Web,"Public Speaking, Docker"
3443,21,Homme,11.8,MPI,1,9,3.675,7,4,No,2.0569727592669262,Cellule Web,"Time and stress management, ReactJS"
4546,25,Femme,16.8,RT,2,2,3.5375,2,6,No,0.6079873600808704,Cellule Mobile,"Self Improvement, Git, React Native"
5186,23,Homme,19.3,CH,1,3,2.625,5,10,No,1.115097863557011,Cellule Web,"Time and stress management, Git, Docker"
3352,21,Femme,15.25,IIA,4,8,4.9,3,10,Yes,0.9049301577233954,Cellule Web,"Risk Management, NestJS, Docker"
999,25,Femme,10.9,RT,4,9,3.55,2,8,No,2.2504500925361395,Cellule Web,"Leadership, Web Development"
5316,25,Femme,11.55,MPI,1,5,4.7375,2,7,Yes,0.110105243537109,Cellule Marketing,"Teamwork, Pitching, Content Creation"
3438,25,Homme,15.95,MPI,0,1,2.8375,2,6,No,0.5847104747810833,Cellule RH,"Public Speaking, Time and stress management, Self Improvement"
2685,19,Homme,19.15,RT,1,3,3.9375,7,7,Yes,1.718418379189552,Cellule Developpement Commercial,"Communication, B2B Sales, Negotiation"
1578,25,Homme,15.65,BIO,3,8,2.5125,5,8,No,2.9697714549838503,Cellule Web,"Time and stress management, Git"
5269,25,Homme,16.55,RT,3,4,3.95,1,6,No,-2.1412673400690725,Cellule Mobile,"Communication, Docker"
1827,25,Femme,10.2,IIA,0,3,3.4875,6,5,No,0.6517312050749231,Cellule Qualité,"Public Speaking, Lean Management, ISO9001"
3980,21,Homme,11.3,GL,1,0,3.025,2,4,Yes,1.8906462747863413,Cellule Mobile,"Self Improvement, UI/UX, React Native"
5486,25,Femme,11.3,BIO,0,2,4.6,9,4,Yes,3.6124485579969288,Cellule RH,"Time and stress management, Risk Management"
4247,21,Homme,11.3,GL,1,3,3.0875,7,5,No,2.629409984790816,Cellule Developpement Commercial,"Self Improvement, CRM"
5423,24,Femme,14.1,RT,2,9,5.0,9,7,No,3.239349114231602,Cellule Web,"Risk Management, ReactJS"
441,25,Femme,15.05,SPORT,1,0,4.2375,9,5,No,2.2108863828284178,Cellule RH,"Leadership, Self Improvement"
5445,25,Homme,17.1,IIA,0,0,2.9125,7,8,No,-1.2357477390168776,Cellule Qualité,"Public Speaking, Quality Assurance, ISO9001"
1101,21,Homme,16.5,RT,3,0,3.95,10,4,No,3.905924511796417,Cellule RH,"Public Speaking, Leadership, Self Improvement"
2638,24,Femme,14.4,BIO,2,5,3.9,5,6,No,1.6566499248971072,Cellule Marketing,"Self Improvement, E-Branding"
4481,25,Homme,10.8,MPI,3,7,3.175,2,5,Yes,2.752616745486179,Cellule Web,"Leadership, ReactJS, Python"
650,23,Homme,11.1,BIO,4,5,3.45,6,6,No,1.849018196461751,Cellule Marketing,"Risk Management, UI/UX"
1547,25,Homme,16.7,IIA,0,9,3.25,2,5,No,2.2381836767951224,Cellule Web,"Risk Management, Docker, Python"
